,id,text,author_id,conversation_id,in_reply_to_user_id,context_annotations,lang,geo,source,entities,reply_settings,referenced_tweet_id,referenced_tweet_type,created_at,possibly_sensitive,public_metrics,attachments,referenced_tweet_text,next_token
1791,1479156378845552645,"RT @mtracey: Hopefully all the triple-vaxxed Middle Schoolers stuck home today because ""Omicron"" poses such mortal risk are being taught vi…",1153473687171076097,1479156378845552645,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1161257583950196743', 'name': 'Michael Tracey'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter for iPhone,"{'mentions': [{'start': 3, 'end': 11, 'username': 'mtracey', 'id': '24127811'}]}",everyone,1479151433413013507,retweeted,2022-01-06 18:22:16+00:00,False,"{'retweet_count': 226, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Hopefully all the triple-vaxxed Middle Schoolers stuck home today because ""Omicron"" poses such mortal risk are being taught via ""remote learning"" that a year ago the Shaman guy literally almost overthrew the US Government with his shirtless yodeling. That would be solid education",b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1792,1479156378681823232,Rapid antigen nasal swab tests false negative in Omicron patients until a median of day 3 after turning positive on saliva PCR testing. 4 of 30 antigen test negative transmitted CoViD. Be sure to get 2 negative antigen test results on 2 consecutive days. https://t.co/H1D1EW6qIx,973634619982532608,1479156378681823232,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter Web App,"{'urls': [{'start': 255, 'end': 278, 'url': 'https://t.co/H1D1EW6qIx', 'expanded_url': 'https://www.medrxiv.org/content/10.1101/2022.01.04.22268770v1.full.pdf', 'display_url': 'medrxiv.org/content/10.110…'}]}",everyone,,,2022-01-06 18:22:16+00:00,False,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",,,b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1793,1479156378426036236,"RT @LuisGerardoM: 3 semanas después perdió la batalla contra el COVID.
Hace 10 meses, no alcanzó la vacuna.
Omicron ya está por todos lados…",1126577282,1479156378426036236,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1039589474693304320', 'name': 'Luis Gerardo Méndez', 'description': 'Luis Gerardo Méndez'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1039589474693304320', 'name': 'Luis Gerardo Méndez', 'description': 'Luis Gerardo Méndez'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",es,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 16, 'username': 'LuisGerardoM', 'id': '92893405'}]}",everyone,1479112227474972672,retweeted,2022-01-06 18:22:16+00:00,False,"{'retweet_count': 640, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"3 semanas después perdió la batalla contra el COVID.
Hace 10 meses, no alcanzó la vacuna.
Omicron ya está por todos lados y como hemos visto en otros países, ésta será la ola más grande de contagios.
Y si bien escuchamos que los síntomas son leves…",b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1794,1479156377817866242,"RT @Craig4P: A nurse tells the truth.

""Terrible stress at work. The news painting it up as if it's about omicron making people so ill the…",349049168,1479156377817866242,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter Web App,"{'mentions': [{'start': 3, 'end': 11, 'username': 'Craig4P', 'id': '1322250246433525760'}]}",everyone,1479006984422711297,retweeted,2022-01-06 18:22:16+00:00,False,"{'retweet_count': 686, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"A nurse tells the truth.

""Terrible stress at work. The news painting it up as if it's about omicron making people so ill the hospitals are overwhelmed. No. It's covid rules forcing daft rearrangement of wards and staff off for ten days if they test positive, which most have"".",b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1795,1479156377612394499,RT @hjelle_brian: Tried to warn that hope from papers about Omicron not liking to attack lung cells should be tempered. The D dimer info co…,299038295,1479156377612394499,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter for iPhone,"{'mentions': [{'start': 3, 'end': 16, 'username': 'hjelle_brian', 'id': '2880447465'}]}",everyone,1479098562986201088,retweeted,2022-01-06 18:22:16+00:00,False,"{'retweet_count': 1040, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Tried to warn that hope from papers about Omicron not liking to attack lung cells should be tempered. The D dimer info confirms the obvious, that virus is systemic. The dangerous target is endothelial cells of vasculature, including lungs. Which it can access readily.",b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1796,1479156377465536523,#ATENCIÓN LATAM Airlines (@LATAM_CO) informa vuelos cancelados en Colombia el jueves 6 de enero por Ómicron 🇨🇴 - TORRE EL DORADO https://t.co/Al7nTvXpb3 https://t.co/8mCrJIhHKC,1385906755,1479156377465536523,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597302226944', 'name': 'Transportation'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596144668673', 'name': 'Airline'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1276634196086124544', 'name': 'Latam'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",es,,Twitter for iPhone,"{'mentions': [{'start': 26, 'end': 35, 'username': 'LATAM_CO', 'id': '21837373'}], 'urls': [{'start': 129, 'end': 152, 'url': 'https://t.co/Al7nTvXpb3', 'expanded_url': 'https://bit.ly/3zv5Ujb', 'display_url': 'bit.ly/3zv5Ujb'}, {'start': 153, 'end': 176, 'url': 'https://t.co/8mCrJIhHKC', 'expanded_url': 'https://twitter.com/TorreElDorado/status/1479156377465536523/photo/1', 'display_url': 'pic.twitter.com/8mCrJIhHKC'}], 'hashtags': [{'start': 0, 'end': 9, 'tag': 'ATENCIÓN'}], 'annotations': [{'start': 10, 'end': 23, 'probability': 0.4175, 'type': 'Organization', 'normalized_text': 'LATAM Airlines'}, {'start': 66, 'end': 73, 'probability': 0.9989, 'type': 'Place', 'normalized_text': 'Colombia'}, {'start': 115, 'end': 129, 'probability': 0.3415, 'type': 'Place', 'normalized_text': 'TORRE EL DORADO'}]}",everyone,,,2022-01-06 18:22:16+00:00,False,"{'retweet_count': 21, 'reply_count': 3, 'like_count': 34, 'quote_count': 0}",{'media_keys': ['3_1479156371379658757']},,b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1797,1479156376756625408,"RT @MargTokar: PARENTS:  31 children in AB, and 33 children in ON have been hospitalized as a result of Omicron. Paediatric Drs in ON yeste…",180443064,1479156376756625408,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 13, 'username': 'MargTokar', 'id': '1379177895797481473'}], 'annotations': [{'start': 104, 'end': 110, 'probability': 0.3999, 'type': 'Organization', 'normalized_text': 'Omicron'}]}",everyone,1479088991047589889,retweeted,2022-01-06 18:22:16+00:00,False,"{'retweet_count': 1160, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"PARENTS:  31 children in AB, and 33 children in ON have been hospitalized as a result of Omicron. Paediatric Drs in ON yesterday put out a warning that they have admitted 6 babies. Please Retweet.",b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1798,1479156376542662656,"@normalidadradio @SandraD24589876 @SciutoDr @afariasdiaz @DrFaucci Claro es cuestión de huevos. Mamita, qué asco que les tengo. Diga que son 3 gatos locos. 
Vamos Omicron con toda la fuerza",1364053953705627650,1479064722741809153,1286670747092635651,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",es,,Twitter for Android,"{'mentions': [{'start': 0, 'end': 16, 'username': 'normalidadradio', 'id': '1286670747092635651'}, {'start': 17, 'end': 33, 'username': 'SandraD24589876', 'id': '1181695493275037697'}, {'start': 34, 'end': 43, 'username': 'SciutoDr', 'id': '1244051369251790848'}, {'start': 44, 'end': 56, 'username': 'afariasdiaz', 'id': '150356853'}, {'start': 57, 'end': 66, 'username': 'DrFaucci', 'id': '1256879532268646401'}], 'annotations': [{'start': 163, 'end': 169, 'probability': 0.3054, 'type': 'Person', 'normalized_text': 'Omicron'}]}",everyone,1479155025440129030,replied_to,2022-01-06 18:22:16+00:00,False,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",,"@SandraD24589876 @ColachoRamirez2 @SciutoDr @afariasdiaz @DrFaucci Ni en pedo, los trolls desde el anonimato y siempre con el mismo versito 
Acá queda mi WhatsApp 094952232 para coordinar su salida al aire por si le aparecen los testículos.",b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1799,1479156376471580676,"RT @gorka_orive: Primer súper-resumen de la pandemia del 2022. 
Evidencias recientes sobre el virus, especialmente ómicron, vacunas, enferm…",1004711046660198401,1479156376471580676,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",es,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 15, 'username': 'gorka_orive', 'id': '762003790409166848'}]}",everyone,1479010143085989888,retweeted,2022-01-06 18:22:16+00:00,False,"{'retweet_count': 5313, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Primer súper-resumen de la pandemia del 2022. 
Evidencias recientes sobre el virus, especialmente ómicron, vacunas, enfermedad y medicamentos.
Basándome en evidencias científicas. Os sugiero llegar hasta el final.
Agradezco RT.",b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1800,1479156375309664265,"RT @HamidCc6: If I were a liar, it would be to my own loss and no evil would befall you
Imam Mahdi Nasser Mohammed Al-Yamani
7- Jumada I -…",1457375557675532289,1479156375309664265,,[],en,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 12, 'username': 'HamidCc6', 'id': '1457375557675532289'}], 'annotations': [{'start': 88, 'end': 123, 'probability': 0.7428, 'type': 'Person', 'normalized_text': 'Imam Mahdi Nasser Mohammed Al-Yamani'}]}",everyone,1479150780208791561,retweeted,2022-01-06 18:22:15+00:00,False,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"If I were a liar, it would be to my own loss and no evil would befall you
Imam Mahdi Nasser Mohammed Al-Yamani
7- Jumada I - 1443 AH
31-12-2021 AD
05:43 AM
876
#Omicron_is_a_global_calamity
 
Po09gj43sxc",b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1801,1479156374646902785,"RT @CGouef: How do you plan to address the Alberta UCP and Ontario PC governments' failure to even act and lead?

Because they both basical…",43998427,1479156374646902785,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '834164697880416257', 'name': 'Justin Trudeau', 'description': 'Canadian Prime Minister Justin Trudeau'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '834164697880416257', 'name': 'Justin Trudeau', 'description': 'Canadian Prime Minister Justin Trudeau'}}]",en,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 10, 'username': 'CGouef', 'id': '17035889'}], 'annotations': [{'start': 43, 'end': 53, 'probability': 0.5483, 'type': 'Organization', 'normalized_text': 'Alberta UCP'}, {'start': 59, 'end': 65, 'probability': 0.6905, 'type': 'Place', 'normalized_text': 'Ontario'}]}",everyone,1479154907844255747,retweeted,2022-01-06 18:22:15+00:00,False,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"How do you plan to address the Alberta UCP and Ontario PC governments' failure to even act and lead?

Because they both basically conceded, ""you're all getting Omicron so why even try? 🤷‍♂️""
#cdnpoli #ableg #abpoli #onpoli #covid19ab #covid19on https://t.co/FHqEKuHlJI",b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1802,1479156373938180104,"RT @G35n8eip301YQzU: #Omicron_is_a_global_calamity
and if I am truly the chosen caliph of Allaah among mankind and you refuse to submit and…",1380590246555963393,1479156373938180104,,[],en,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 19, 'username': 'G35n8eip301YQzU', 'id': '1436763396695810049'}], 'hashtags': [{'start': 21, 'end': 50, 'tag': 'Omicron_is_a_global_calamity'}], 'annotations': [{'start': 90, 'end': 95, 'probability': 0.9282, 'type': 'Other', 'normalized_text': 'Allaah'}]}",everyone,1479126377941147649,retweeted,2022-01-06 18:22:15+00:00,False,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"#Omicron_is_a_global_calamity
and if I am truly the chosen caliph of Allaah among mankind and you refuse to submit and obey Allaah's caliph Al-Mahdi Nasser Mohammed Al-Yamani
Imam Mahdi Nasser Mohammed Al-Yamani
31-12-2021 AD
https://t.co/TptEoUp5EL

Y!4t=y",b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1803,1479156373917249541,"RT @Danielcustodio3: #06DeEn TU OPINION es importante! ingresa a https://t.co/IgTkpZfMJ0 y responde la #EncuestaDeteccionDeCovid, tu respue…",1378487079676616705,1479156373917249541,,[],es,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 19, 'username': 'Danielcustodio3', 'id': '108793626'}], 'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/IgTkpZfMJ0', 'expanded_url': 'https://www.patria.org.ve/', 'display_url': 'patria.org.ve'}], 'hashtags': [{'start': 21, 'end': 28, 'tag': '06DeEn'}, {'start': 103, 'end': 128, 'tag': 'EncuestaDeteccionDeCovid'}]}",everyone,1479148742695702532,retweeted,2022-01-06 18:22:15+00:00,False,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"#06DeEn TU OPINION es importante! ingresa a https://t.co/IgTkpZfMJ0 y responde la #EncuestaDeteccionDeCovid, tu respuesta permitirá la prevención y detección temprana en la población venezolana de la nueva cepa del Covid-19 Omicron .

@_LaAvanzadora 
@RosangelaOrozco https://t.co/HEuwTtv5fD",b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1804,1479156373913059335,RT @jeannetix_: Reminder: #Omicron was brought into Canada by the travelling vaccinated.,1281952143168200704,1479156373913059335,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '839159814991167489', 'name': 'Travel', 'description': 'Travel'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '839160129752686593', 'name': 'General Travel', 'description': 'General Travel'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839161975712067584', 'name': 'Travel Actions', 'description': 'This entity includes all conversations about travel and vacation.'}}]",en,,Twitter for iPhone,"{'mentions': [{'start': 3, 'end': 14, 'username': 'jeannetix_', 'id': '9843732'}], 'hashtags': [{'start': 26, 'end': 34, 'tag': 'Omicron'}], 'annotations': [{'start': 52, 'end': 57, 'probability': 0.9901, 'type': 'Place', 'normalized_text': 'Canada'}]}",everyone,1479110153123233798,retweeted,2022-01-06 18:22:15+00:00,False,"{'retweet_count': 434, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Reminder: #Omicron was brought into Canada by the travelling vaccinated.,b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1805,1479156373896245251,Canada’s biggest steelmaker warns investors that shipments are taking a hit as the rapid spread of omicron accelerates absenteeism https://t.co/Lbw0gPPJXt,588261604,1479156373896245251,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878402157629440', 'name': 'Investors and patents', 'description': 'Investors and patents'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,SocialFlow,"{'urls': [{'start': 131, 'end': 154, 'url': 'https://t.co/Lbw0gPPJXt', 'expanded_url': 'https://trib.al/JOvMRhE', 'display_url': 'trib.al/JOvMRhE'}], 'annotations': [{'start': 0, 'end': 5, 'probability': 0.9818, 'type': 'Place', 'normalized_text': 'Canada'}]}",everyone,,,2022-01-06 18:22:15+00:00,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1806,1479156373866921991,"RT @1wKauEEeYxIZIwS: it would not be lesser in severity than what was before it, which is coronavirus, as the law of the lesser torment sig…",1298942781814177794,1479156373866921991,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 19, 'username': '1wKauEEeYxIZIwS', 'id': '1400856889479598081'}]}",everyone,1479080247530246144,retweeted,2022-01-06 18:22:15+00:00,False,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"it would not be lesser in severity than what was before it, which is coronavirus, as the law of the lesser torment signs in the Book highlights.
Imam Nasser Mohammed Al-Yamani
11-12-2021
55
#Omicron_is_a_global_calamity
1!m&amp;Z1",b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1807,1479156373652795392,West Virginia broke its record for highest daily COVID-19 cases on Thursday as omicron continues to hit states around the country.... https://t.co/zDTwkh7bTr,1401610352920465409,1479156373652795392,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter,"{'urls': [{'start': 134, 'end': 157, 'url': 'https://t.co/zDTwkh7bTr', 'expanded_url': 'https://skynetplatforms.com/News/74089606-36de-4b98-9b75-dccad1f63f9d', 'display_url': 'skynetplatforms.com/News/74089606-…'}], 'annotations': [{'start': 0, 'end': 12, 'probability': 0.7649, 'type': 'Place', 'normalized_text': 'West Virginia'}]}",everyone,,,2022-01-06 18:22:15+00:00,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1808,1479156373594193924,RT @NicolasMaduro: ¡Atención Pueblo de Venezuela! Les invito a ingresar al Sistema Patria y contestar la nueva encuesta que estamos realiza…,792883173046808576,1479156373594193924,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '839575776999583745', 'name': 'Nicolás Maduro', 'description': 'President of Venezuela Nicolás Maduro'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '839575776999583745', 'name': 'Nicolás Maduro', 'description': 'President of Venezuela Nicolás Maduro'}}]",es,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 17, 'username': 'NicolasMaduro', 'id': '1252764865'}], 'annotations': [{'start': 39, 'end': 47, 'probability': 0.9622, 'type': 'Place', 'normalized_text': 'Venezuela'}]}",everyone,1478906417759371267,retweeted,2022-01-06 18:22:15+00:00,False,"{'retweet_count': 2876, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,¡Atención Pueblo de Venezuela! Les invito a ingresar al Sistema Patria y contestar la nueva encuesta que estamos realizando sobre el tema de la variante ómicron. Confiamos en tu opinión y la respuesta de cada venezolano y venezolana. ¡Vamos Pues! ==&gt; https://t.co/3MW57foTH3 https://t.co/0tPUmST6TN,b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1809,1479156372994502658,RT @brainnotonyet: Here is the article so you can use it to keep those pesky neoliberal eugenics proponents in line.  You are being lied to…,39520437,1479156372994502658,,[],en,,Twitter for iPhone,"{'mentions': [{'start': 3, 'end': 17, 'username': 'brainnotonyet', 'id': '18040176'}]}",everyone,1479154446248648706,retweeted,2022-01-06 18:22:15+00:00,False,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Here is the article so you can use it to keep those pesky neoliberal eugenics proponents in line.  You are being lied to by the liberals in a cynical attempt to keep money flowing. https://t.co/tFbBOFgpvR,b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1810,1479156372851806214,"RT @EricTopol: Vaccine effectiveness vs hospitalization with Omicron infection 
2-shot 52%
3-shot 88%
That the US has not made ""fully vacci…",37432015,1479156372851806214,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter for iPhone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'EricTopol', 'id': '86626845'}], 'annotations': [{'start': 111, 'end': 112, 'probability': 0.7002, 'type': 'Place', 'normalized_text': 'US'}]}",everyone,1479150644577464320,retweeted,2022-01-06 18:22:15+00:00,False,"{'retweet_count': 288, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Vaccine effectiveness vs hospitalization with Omicron infection 
2-shot 52%
3-shot 88%
That the US has not made ""fully vaccinated""= 3 shots ignores these data and will lead to a large number of preventable hospitalizations
https://t.co/BueHt9PbgD https://t.co/AdjRgMYNxt",b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1811,1479156372591849475,"RT @segun_carafi: ""El 60% de los casos en la Provincia de BsAs es Omicron"" como carajo saben? El hisopado ahora dice que variante es? Se da…",4475688256,1479156372591849475,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",es,,Twitter Web App,"{'mentions': [{'start': 3, 'end': 16, 'username': 'segun_carafi', 'id': '256649992'}], 'annotations': [{'start': 45, 'end': 61, 'probability': 0.7175, 'type': 'Place', 'normalized_text': 'Provincia de BsAs'}]}",everyone,1478783751371034635,retweeted,2022-01-06 18:22:15+00:00,False,"{'retweet_count': 1121, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"""El 60% de los casos en la Provincia de BsAs es Omicron"" como carajo saben? El hisopado ahora dice que variante es? Se dan cuenta que inventan TODO?",b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1812,1479156372558204933,RT @LuisdePablo: La cosa con los síntomas del ómicron es que son prácticamente idénticos a los síntomas de la ansiedad por el ómicron. 😥,384039488,1479156372558204933,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",es,,Twitter for iPhone,"{'mentions': [{'start': 3, 'end': 15, 'username': 'LuisdePablo', 'id': '374048645'}]}",everyone,1479129620528181249,retweeted,2022-01-06 18:22:15+00:00,False,"{'retweet_count': 142, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,La cosa con los síntomas del ómicron es que son prácticamente idénticos a los síntomas de la ansiedad por el ómicron. 😥,b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1813,1479156372495384583,RT @camilarz_: un síntoma del ómicron es el cansancio y yo estoy cansada desde hace como 4 años,1017692389874561029,1479156372495384583,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",es,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 13, 'username': 'camilarz_', 'id': '3237388374'}]}",everyone,1478819274244431873,retweeted,2022-01-06 18:22:15+00:00,False,"{'retweet_count': 19082, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,un síntoma del ómicron es el cansancio y yo estoy cansada desde hace como 4 años,b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
1814,1479156371769769984,"RT @mtracey: Hopefully all the triple-vaxxed Middle Schoolers stuck home today because ""Omicron"" poses such mortal risk are being taught vi…",1287847482941214727,1479156371769769984,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1161257583950196743', 'name': 'Michael Tracey'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter Web App,"{'mentions': [{'start': 3, 'end': 11, 'username': 'mtracey', 'id': '24127811'}]}",everyone,1479151433413013507,retweeted,2022-01-06 18:22:15+00:00,False,"{'retweet_count': 226, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Hopefully all the triple-vaxxed Middle Schoolers stuck home today because ""Omicron"" poses such mortal risk are being taught via ""remote learning"" that a year ago the Shaman guy literally almost overthrew the US Government with his shirtless yodeling. That would be solid education",b26v89c19zqg8o3fpe194imgcstew3gy1nxkb3vj5pjst
